"","Time","Price","Country"
"1817",1807,325.488575046797,2
"1818",1809,228.726652730277,2
"1819",1811,679.006026427555,2
"1820",1813,559.399987282544,2
"1821",1815,503.710087252812,2
"1822",1817,644.523350893974,2
"1823",1819,435.722191993004,2
"1824",1821,745.532581821201,2
"1825",1823,387.809879410776,2
"1826",1825,944.995269093201,2
"1827",1,3691.66102168165,3
"1828",3,3525.89326398298,3
"1829",5,3563.80350904615,3
"1830",7,3612.74480884833,3
"1831",9,3233.55973078074,3
"1832",11,3315.30907750959,3
"1833",13,3199.50285937023,3
"1834",15,3308.11312813043,3
"1835",17,3716.6849990058,3
"1836",19,3559.45715907179,3
"1837",21,3480.17933585062,3
"1838",23,3058.65271323095,3
"1839",25,3294.13375409724,3
"1840",27,3166.2302725914,3
"1841",29,3590.06895629379,3
"1842",31,3060.25492506439,3
"1843",33,3492.51855271366,3
"1844",35,3657.09505881012,3
"1845",37,3380.70817456562,3
"1846",39,3334.68969154572,3
"1847",41,3213.71215285553,3
"1848",43,3192.91051149424,3
"1849",45,3309.1497939985,3
"1850",47,3610.94633295083,3
"1851",49,3265.29485125814,3
"1852",51,3090.83964330821,3
"1853",53,3065.51701689612,3
"1854",55,3224.18847512991,3
"1855",57,2828.63046212129,3
"1856",59,3261.20012063619,3
"1857",61,3293.07455540692,3
"1858",63,3034.48463074593,3
"1859",65,2978.63244647823,3
"1860",67,3445.26621717877,3
"1861",69,3199.78108243586,3
"1862",71,3336.21759876139,3
"1863",73,2617.03929000555,3
"1864",75,2652.39600380797,3
"1865",77,2992.1803843825,3
"1866",79,2843.51109913879,3
"1867",81,3171.0397173612,3
"1868",83,2583.856538198,3
"1869",85,2976.81457594083,3
"1870",87,2674.89735547004,3
"1871",89,2989.75120537993,3
"1872",91,3166.75204106891,3
"1873",93,3184.77782912794,3
"1874",95,3163.43385038293,3
"1875",97,3278.18790227486,3
"1876",99,3086.70692647121,3
"1877",101,3313.72348286158,3
"1878",103,3002.96794471829,3
"1879",105,2969.86050001634,3
"1880",107,2691.07315361346,3
"1881",109,2927.60372869517,3
"1882",111,3259.7754439582,3
"1883",113,2915.69198697813,3
"1884",115,2819.97114026875,3
"1885",117,2924.6104698278,3
"1886",119,2695.24826808245,3
"1887",121,3063.6155133644,3
"1888",123,2820.78047953042,3
"1889",125,2873.92403576482,3
"1890",127,2934.67035614125,3
"1891",129,2582.96380126708,3
"1892",131,2658.13295244749,3
"1893",133,2843.49907802295,3
"1894",135,3107.77383028269,3
"1895",137,2414.00284590934,3
"1896",139,2703.71300187594,3
"1897",141,3025.41777010131,3
"1898",143,2935.42946970599,3
"1899",145,2648.71827640535,3
"1900",147,3105.14007649945,3
"1901",149,2788.7554655721,3
"1902",151,2838.66347166937,3
"1903",153,2907.0591217945,3
"1904",155,3008.81057380992,3
"1905",157,2764.47494292385,3
"1906",159,2851.55500558856,3
"1907",161,3043.08492121549,3
"1908",163,2709.95502754206,3
"1909",165,2333.96156587491,3
"1910",167,2640.92811350685,3
"1911",169,2494.87775737392,3
"1912",171,2426.07877327477,3
"1913",173,2789.62103552609,3
"1914",175,2776.99011995353,3
"1915",177,2657.12572589835,3
"1916",179,2674.7239702355,3
"1917",181,2288.39278972639,3
"1918",183,2681.81038167989,3
"1919",185,2939.09933244422,3
"1920",187,2676.12308291943,3
"1921",189,2592.19710155524,3
"1922",191,2461.81454882322,3
"1923",193,2904.62756196711,3
"1924",195,2495.16049860248,3
"1925",197,2686.86704630051,3
"1926",199,2700.99641785647,3
"1927",201,2678.45341796144,3
"1928",203,2545.97716080494,3
"1929",205,2633.37366962526,3
"1930",207,2808.66768184233,3
"1931",209,2535.59362980088,3
"1932",211,2763.6475998102,3
"1933",213,2603.31537812151,3
"1934",215,2833.95108631408,3
"1935",217,2547.09078891229,3
"1936",219,2388.56836321616,3
"1937",221,2559.15225267977,3
"1938",223,2934.57509238928,3
"1939",225,2237.49971104826,3
"1940",227,2291.09487759339,3
"1941",229,2836.11972316966,3
"1942",231,2265.5748520192,3
"1943",233,2700.39847133462,3
"1944",235,2625.48162081649,3
"1945",237,2258.86295783325,3
"1946",239,2703.71416864065,3
"1947",241,2623.18673212843,3
"1948",243,2714.41606450649,3
"1949",245,2254.81319234887,3
"1950",247,2417.68903514265,3
"1951",249,2233.51491535324,3
"1952",251,2823.95920649121,3
"1953",253,2331.70878600632,3
"1954",255,2737.53679993511,3
"1955",257,2360.40876563196,3
"1956",259,2410.68605452008,3
"1957",261,2478.51655783463,3
"1958",263,1972.88333957558,3
"1959",265,2373.13226164791,3
"1960",267,2395.60771046285,3
"1961",269,2500.85143894842,3
"1962",271,2328.19582676272,3
"1963",273,2539.97706703673,3
"1964",275,2340.83384019365,3
"1965",277,2153.25285477012,3
"1966",279,2296.45513872624,3
"1967",281,2169.63125688995,3
"1968",283,2216.60067053303,3
"1969",285,2300.34904927461,3
"1970",287,1914.65808230976,3
"1971",289,2481.10991695752,3
"1972",291,2305.40223139122,3
"1973",293,2386.43869762182,3
"1974",295,2521.80725694836,3
"1975",297,2088.86240055678,3
"1976",299,2335.69551782399,3
"1977",301,2455.87562259285,3
"1978",303,2359.95568403748,3
"1979",305,2121.22622027479,3
"1980",307,2166.22782749802,3
"1981",309,1940.95456074875,3
"1982",311,2437.06749541425,3
"1983",313,2390.13120460118,3
"1984",315,2179.32843668209,3
"1985",317,2279.2553985063,3
"1986",319,2292.33653582561,3
"1987",321,1905.77999295625,3
"1988",323,2352.93515373169,3
"1989",325,2284.35298867986,3
"1990",327,2018.29025715203,3
"1991",329,1925.35077562777,3
"1992",331,2173.85696179881,3
"1993",333,2241.09265042422,3
"1994",335,2243.4424103934,3
"1995",337,2468.11893346775,3
"1996",339,2364.87828043927,3
"1997",341,1892.49847632012,3
"1998",343,1947.89192065412,3
"1999",345,2092.10372814736,3
"2000",347,2171.38704104729,3
"2001",349,2406.79926296317,3
"2002",351,2067.71189679444,3
"2003",353,2189.34068608356,3
"2004",355,1789.14265844949,3
"2005",357,1850.8832336194,3
"2006",359,2460.50452633216,3
"2007",361,1940.63760397891,3
"2008",363,1977.84324137999,3
"2009",365,2202.86040205394,3
"2010",367,1843.12431971924,3
"2011",369,2163.70174171337,3
"2012",371,1572.23902230367,3
"2013",373,1990.15395325761,3
"2014",375,1814.73710078904,3
"2015",377,2062.79788000812,3
"2016",379,2002.61672853102,3
"2017",381,1530.9491612549,3
"2018",383,2148.6709679321,3
"2019",385,2152.20379003101,3
"2020",387,2249.64525212559,3
"2021",389,1679.25871928806,3
"2022",391,2175.02013814957,3
"2023",393,2244.45504164405,3
"2024",395,1763.3312849248,3
"2025",397,1792.85669558082,3
"2026",399,1761.76090196062,3
"2027",401,2110.50304554448,3
"2028",403,2052.29125056731,3
"2029",405,1678.95475869568,3
"2030",407,2185.34116954114,3
"2031",409,1822.16227127148,3
"2032",411,2162.35843391083,3
"2033",413,1487.79259359367,3
"2034",415,1974.03221132588,3
"2035",417,1963.25114591463,3
"2036",419,2112.52124781053,3
"2037",421,2087.3532474313,3
"2038",423,1597.34497162498,3
"2039",425,2123.2657226402,3
"2040",427,1892.99244935446,3
"2041",429,2335.67139536942,3
"2042",431,1679.29362320853,3
"2043",433,1684.8758123811,3
"2044",435,1847.42154704545,3
"2045",437,1833.21980639749,3
"2046",439,1791.26187581028,3
"2047",441,1665.10659174728,3
"2048",443,1976.03790416768,3
"2049",445,1704.26999701242,3
"2050",447,1800.7375046125,3
"2051",449,2010.42478585787,3
"2052",451,2199.32014151965,3
"2053",453,1801.08481144645,3
"2054",455,1842.89212986821,3
"2055",457,2161.12998942866,3
"2056",459,1753.41765550367,3
"2057",461,1936.62941171364,3
"2058",463,1504.62824137676,3
"2059",465,1970.50854589913,3
"2060",467,1682.71549974513,3
"2061",469,1563.82832708875,3
"2062",471,1926.59429772451,3
"2063",473,1612.34206625368,3
"2064",475,1554.24917844249,3
"2065",477,1793.40072646135,3
"2066",479,1878.63925707852,3
"2067",481,1733.1738848649,3
"2068",483,1573.98139890044,3
"2069",485,1847.32449035956,3
"2070",487,1848.80806288006,3
"2071",489,1889.11698011684,3
"2072",491,1838.65702664319,3
"2073",493,1763.069214215,3
"2074",495,2009.67602320542,3
"2075",497,1922.56287341911,3
"2076",499,1738.62023190653,3
"2077",501,1738.64294269221,3
"2078",503,1794.36222788915,3
"2079",505,1529.78556049419,3
"2080",507,1790.97671607633,3
"2081",509,1352.45477886169,3
"2082",511,1591.61382185299,3
"2083",513,1922.04865470908,3
"2084",515,1705.56132034855,3
"2085",517,2128.91225258496,3
"2086",519,1737.69790867398,3
"2087",521,2125.83992524612,3
"2088",523,1817.64595740605,3
"2089",525,1974.80497946922,3
"2090",527,1411.4725313368,3
"2091",529,1424.53260416979,3
"2092",531,1710.04655354534,3
"2093",533,1881.9670212163,3
"2094",535,1399.54725136822,3
"2095",537,2060.3189106922,3
"2096",539,1647.39689899152,3
"2097",541,1623.54862744249,3
"2098",543,1430.48782204898,3
"2099",545,1461.30224341069,3
"2100",547,1594.37581125157,3
"2101",549,1501.22097924976,3
"2102",551,1410.68318653983,3
"2103",553,1721.92836149098,3
"2104",555,1538.91262863822,3
"2105",557,1671.81545529469,3
"2106",559,1582.42225725854,3
"2107",561,1504.91289835293,3
"2108",563,1500.2738085222,3
"2109",565,1610.32417547334,3
"2110",567,1771.44043774134,3
"2111",569,1575.9899796784,3
"2112",571,1375.88027395229,3
"2113",573,1358.24518419448,3
"2114",575,1679.88514854779,3
"2115",577,1614.86190695042,3
"2116",579,1323.07736995569,3
"2117",581,1706.43864261478,3
"2118",583,1141.96858574192,3
"2119",585,1591.36753713425,3
"2120",587,1768.31352449675,3
"2121",589,1341.02558973417,3
"2122",591,1649.6939383806,3
"2123",593,1469.62915484694,3
"2124",595,1289.44453948598,3
"2125",597,1501.28138636691,3
"2126",599,1756.21752702207,3
"2127",601,1317.79997439314,3
"2128",603,1582.7008581526,3
"2129",605,1591.53870556561,3
"2130",607,1470.41658466291,3
"2131",609,1401.60935690501,3
"2132",611,2025.45818198943,3
"2133",613,1271.98617082823,3
"2134",615,1386.97592748713,3
"2135",617,1634.11029505098,3
"2136",619,1123.5557792538,3
"2137",621,1236.25170954193,3
"2138",623,1489.89787599592,3
"2139",625,1413.18888562379,3
"2140",627,1694.56593388772,3
"2141",629,1526.93764101644,3
"2142",631,1470.37783734586,3
"2143",633,1424.54980578257,3
"2144",635,1761.8358558204,3
"2145",637,1440.52927004424,3
"2146",639,1761.99026591055,3
"2147",641,1427.09676981228,3
"2148",643,1486.71212362449,3
"2149",645,1792.01107921449,3
"2150",647,1896.0205674704,3
"2151",649,1411.68407824139,3
"2152",651,1352.67186596295,3
"2153",653,1155.20848389938,3
"2154",655,1412.28371071034,3
"2155",657,1334.45974729545,3
"2156",659,1471.5402613986,3
"2157",661,1783.49978060554,3
"2158",663,1421.51791333939,3
"2159",665,1318.60298239959,3
"2160",667,1705.17444056051,3
"2161",669,1753.48224717126,3
"2162",671,1520.05900270661,3
"2163",673,1427.03371784984,3
"2164",675,1326.57509227477,3
"2165",677,1050.56322610526,3
"2166",679,1371.0265779065,3
"2167",681,1239.69691730267,3
"2168",683,1320.87788587743,3
"2169",685,1383.36860609767,3
"2170",687,1219.71641281351,3
"2171",689,1554.93047937063,3
"2172",691,1571.54501775576,3
"2173",693,1199.36466315141,3
"2174",695,1227.53983433495,3
"2175",697,1681.0412282152,3
"2176",699,1567.64381372995,3
"2177",701,1273.17360079998,3
"2178",703,1750.27817241684,3
"2179",705,1194.81322748726,3
"2180",707,1502.2118171179,3
"2181",709,1398.99238661909,3
"2182",711,1491.18881794879,3
"2183",713,1647.85247033245,3
"2184",715,1239.93850422956,3
"2185",717,1220.82424302355,3
"2186",719,1122.55105845348,3
"2187",721,1308.47603972809,3
"2188",723,1774.14663498369,3
"2189",725,1161.4156558197,3
"2190",727,1357.09954105787,3
"2191",729,1344.47763460209,3
"2192",731,1530.76803278522,3
"2193",733,1278.24714478704,3
"2194",735,911.593208395294,3
"2195",737,1707.07552560464,3
"2196",739,1346.30721609646,3
"2197",741,1677.91842320309,3
"2198",743,1493.15742270205,3
"2199",745,1117.2693510891,3
"2200",747,1015.75994593525,3
"2201",749,1284.26421507096,3
"2202",751,1193.45896654375,3
"2203",753,1263.51515486724,3
"2204",755,980.256928671745,3
"2205",757,1234.88206693651,3
"2206",759,1127.29590282548,3
"2207",761,1522.13130430937,3
"2208",763,1124.27022221141,3
"2209",765,1014.60070270574,3
"2210",767,1280.35161153865,3
"2211",769,1616.47964216737,3
"2212",771,1287.47179894184,3
"2213",773,1242.66171761439,3
"2214",775,1595.24801236612,3
"2215",777,1655.14292359299,3
"2216",779,1263.62680575026,3
"2217",781,1352.07766729734,3
"2218",783,1107.77406331203,3
"2219",785,1102.96969733467,3
"2220",787,1215.24020213275,3
"2221",789,1132.33268050004,3
"2222",791,1378.18509109616,3
"2223",793,1098.47866689641,3
"2224",795,967.045174554064,3
"2225",797,828.637074356577,3
"2226",799,1161.30265802304,3
"2227",801,1179.42244682527,3
"2228",803,1464.66666208607,3
"2229",805,852.320919435117,3
"2230",807,1271.91888717651,3
"2231",809,1300.10163078354,3
"2232",811,1096.35252244449,3
"2233",813,1028.6695577714,3
"2234",815,1134.51588282171,3
"2235",817,930.964747594206,3
"2236",819,835.847956388863,3
"2237",821,1369.21404232094,3
"2238",823,1085.1652032051,3
"2239",825,1224.35944073598,3
"2240",827,1226.98733742814,3
"2241",829,1051.42174372553,3
"2242",831,1034.04136383742,3
"2243",833,1021.56932560321,3
"2244",835,1158.23286599751,3
"2245",837,1346.37623097582,3
"2246",839,1294.08055042423,3
"2247",841,1375.4237720092,3
"2248",843,1693.97270244358,3
"2249",845,830.021038466745,3
"2250",847,952.795830492174,3
"2251",849,1167.31120004814,3
"2252",851,1152.18799105683,3
"2253",853,1194.32881679855,3
"2254",855,1071.09297847487,3
"2255",857,971.030167495606,3
"2256",859,964.47768415363,3
"2257",861,1087.57571841535,3
"2258",863,1105.42668830632,3
"2259",865,1019.33955533592,3
"2260",867,990.397146981875,3
"2261",869,1087.67772197504,3
"2262",871,1003.01196377343,3
"2263",873,899.369495506477,3
"2264",875,1251.65759893258,3
"2265",877,1240.49646368899,3
"2266",879,1412.48936457489,3
"2267",881,968.010391869453,3
"2268",883,1294.37181523312,3
"2269",885,1358.72836808321,3
"2270",887,1211.20934069298,3
"2271",889,998.196157733154,3
"2272",891,1128.1575333229,3
"2273",893,1015.48139333245,3
"2274",895,1251.77235956956,3
"2275",897,1315.38952032123,3
"2276",899,1138.67201918542,3
"2277",901,1214.17035904292,3
"2278",903,1139.58858621399,3
"2279",905,1224.87712193515,3
"2280",907,1491.46974458111,3
"2281",909,979.774707355407,3
"2282",911,1034.58678154013,3
"2283",913,930.177143375744,3
"2284",915,763.634340607313,3
"2285",917,1138.5969072007,3
"2286",919,1012.8487259904,3
"2287",921,903.678619082592,3
"2288",923,1002.43161588088,3
"2289",925,914.902986800098,3
"2290",927,1078.84582773155,3
"2291",929,1052.16147815433,3
"2292",931,1110.96730645659,3
"2293",933,1246.92102670901,3
"2294",935,951.762367604401,3
"2295",937,1126.33310193259,3
"2296",939,986.46300253912,3
"2297",941,846.669516836652,3
"2298",943,966.341326569588,3
"2299",945,1125.98704009022,3
"2300",947,1152.09541351915,3
"2301",949,1019.92922271429,3
"2302",951,1023.14260739199,3
"2303",953,1213.68075159285,3
"2304",955,694.956567787423,3
"2305",957,1125.1286535945,3
"2306",959,779.593042150223,3
"2307",961,1103.69206133709,3
"2308",963,1306.95810329682,3
"2309",965,1373.28027769229,3
"2310",967,1097.78927723263,3
"2311",969,1169.5148972793,3
"2312",971,1059.83101489406,3
"2313",973,1463.78920842924,3
"2314",975,1126.97268269342,3
"2315",977,995.960487271148,3
"2316",979,952.593917486396,3
"2317",981,1383.11021268099,3
"2318",983,726.896112378378,3
"2319",985,1250.75453063363,3
"2320",987,1022.35048099022,3
"2321",989,633.768461420138,3
"2322",991,947.322725585149,3
"2323",993,934.432979015097,3
"2324",995,927.501909231744,3
"2325",997,877.516956518983,3
"2326",999,855.205532913063,3
"2327",1001,906.963243615088,3
"2328",1003,1002.73993831419,3
"2329",1005,1163.0869418545,3
"2330",1007,1040.77690936122,3
"2331",1009,962.552279658876,3
"2332",1011,1284.52556789201,3
"2333",1013,1130.41771093754,3
"2334",1015,978.33606428437,3
"2335",1017,486.638783712342,3
"2336",1019,1085.322512542,3
"2337",1021,1000.17882058116,3
"2338",1023,924.5763674026,3
"2339",1025,1271.36668272324,3
"2340",1027,961.168024069175,3
"2341",1029,846.890067171184,3
"2342",1031,874.10801850061,3
"2343",1033,1248.9727779421,3
"2344",1035,1158.62651576278,3
"2345",1037,974.590068137123,3
"2346",1039,1038.3388542127,3
"2347",1041,762.101162037901,3
"2348",1043,1134.66667803351,3
"2349",1045,979.741679605829,3
"2350",1047,931.132348612599,3
"2351",1049,745.375273935527,3
"2352",1051,1071.86358357653,3
"2353",1053,762.062641614045,3
"2354",1055,1089.59686463994,3
"2355",1057,527.181392736672,3
"2356",1059,1121.46630713907,3
"2357",1061,819.112745413236,3
"2358",1063,974.564121039277,3
"2359",1065,1193.80934001433,3
"2360",1067,822.578191430631,3
"2361",1069,1214.15078769933,3
"2362",1071,1040.99512502268,3
"2363",1073,1092.82261520029,3
"2364",1075,827.019135533867,3
"2365",1077,978.647676801885,3
"2366",1079,658.283862815135,3
"2367",1081,1234.47243467244,3
"2368",1083,1349.37747661962,3
"2369",1085,847.587922495097,3
"2370",1087,1133.43664880463,3
"2371",1089,1167.01896467928,3
"2372",1091,839.893851604747,3
"2373",1093,1126.40663182606,3
"2374",1095,686.780099385347,3
"2375",1097,932.09993130475,3
"2376",1099,965.948248710425,3
"2377",1101,708.85211822637,3
"2378",1103,801.562540936852,3
"2379",1105,896.657630551271,3
"2380",1107,1095.16522172313,3
"2381",1109,1077.19164684488,3
"2382",1111,1238.32420490801,3
"2383",1113,962.319589386209,3
"2384",1115,886.883665012246,3
"2385",1117,892.039675259933,3
"2386",1119,922.507050974483,3
"2387",1121,766.527592715547,3
"2388",1123,955.702511839292,3
"2389",1125,578.765639163437,3
"2390",1127,620.09478560832,3
"2391",1129,1187.35596500183,3
"2392",1131,918.812441073988,3
"2393",1133,758.186635321734,3
"2394",1135,972.467920418852,3
"2395",1137,1331.77002790124,3
"2396",1139,667.119168084694,3
"2397",1141,1167.75988508493,3
"2398",1143,778.655754694903,3
"2399",1145,899.028634645359,3
"2400",1147,893.764622925783,3
"2401",1149,649.61440067577,3
"2402",1151,739.045773099645,3
"2403",1153,811.924372700764,3
"2404",1155,861.995973209732,3
"2405",1157,1078.53482047157,3
"2406",1159,850.430212488113,3
"2407",1161,780.78497498211,3
"2408",1163,1097.24311597623,3
"2409",1165,974.634662105794,3
"2410",1167,1009.55231708779,3
"2411",1169,944.921919964538,3
"2412",1171,1063.85236386536,3
"2413",1173,643.239664111978,3
"2414",1175,1087.24024220215,3
"2415",1177,860.465012360128,3
"2416",1179,1250.08618002453,3
"2417",1181,939.964933705125,3
"2418",1183,582.139507828301,3
"2419",1185,772.203533818561,3
"2420",1187,834.181485507941,3
"2421",1189,1058.86467185415,3
"2422",1191,880.712341392706,3
"2423",1193,1190.16945174758,3
"2424",1195,1001.1434810796,3
"2425",1197,1079.31526707749,3
"2426",1199,938.52048089269,3
"2427",1201,463.240225949711,3
"2428",1203,537.032535483146,3
"2429",1205,924.442622710512,3
"2430",1207,1222.0773747371,3
"2431",1209,824.939002302966,3
"2432",1211,1412.08140225528,3
"2433",1213,842.541997864837,3
"2434",1215,887.391595550343,3
"2435",1217,750.592492332049,3
"2436",1219,840.51516198164,3
"2437",1221,945.80495966867,3
"2438",1223,598.663133095771,3
"2439",1225,824.430181512701,3
"2440",1227,1023.30765500583,3
"2441",1229,1079.76054072105,3
"2442",1231,999.029068375525,3
"2443",1233,784.146127196195,3
"2444",1235,1192.37361291923,3
"2445",1237,989.238039304135,3
"2446",1239,592.757568928903,3
"2447",1241,745.701195101515,3
"2448",1243,802.571113732961,3
"2449",1245,943.214006385606,3
"2450",1247,537.255433325237,3
"2451",1249,638.777949579634,3
"2452",1251,592.674558876216,3
"2453",1253,610.825519372596,3
"2454",1255,767.870303177495,3
"2455",1257,847.833733446851,3
"2456",1259,923.930016910699,3
"2457",1261,816.450538031203,3
"2458",1263,857.725860576683,3
"2459",1265,781.95033758188,3
"2460",1267,528.899878524811,3
"2461",1269,535.742529117238,3
"2462",1271,476.275959183047,3
"2463",1273,929.975548255168,3
"2464",1275,927.155127395401,3
"2465",1277,823.457289758343,3
"2466",1279,671.208043402844,3
"2467",1281,580.372103143332,3
"2468",1283,897.691208413899,3
"2469",1285,1223.43574848849,3
"2470",1287,475.478563073611,3
"2471",1289,852.257466631313,3
"2472",1291,662.97994586107,3
"2473",1293,750.079258100518,3
"2474",1295,603.799495747065,3
"2475",1297,686.297789638408,3
"2476",1299,859.306492496242,3
"2477",1301,1413.08828641403,3
"2478",1303,569.626930483764,3
"2479",1305,684.916692037767,3
"2480",1307,845.668302405952,3
"2481",1309,980.772381499956,3
"2482",1311,983.720173342522,3
"2483",1313,968.359585741383,3
"2484",1315,982.678528953409,3
"2485",1317,841.334375543534,3
"2486",1319,1027.40619827313,3
"2487",1321,1203.97879065402,3
"2488",1323,825.577810819925,3
"2489",1325,990.424749428836,3
"2490",1327,1064.61136020583,3
"2491",1329,817.911343770697,3
"2492",1331,960.658032476934,3
"2493",1333,1046.56686230656,3
"2494",1335,1224.73987683144,3
"2495",1337,1226.95653783654,3
"2496",1339,430.788417487882,3
"2497",1341,742.55865890367,3
"2498",1343,905.11438844131,3
"2499",1345,719.816344222411,3
"2500",1347,461.787391990412,3
"2501",1349,594.74205067655,3
"2502",1351,644.83093222996,3
"2503",1353,754.176236156238,3
"2504",1355,705.852912708268,3
"2505",1357,1070.54369529897,3
"2506",1359,985.403137819071,3
"2507",1361,489.871283315865,3
"2508",1363,608.542515100671,3
"2509",1365,1009.05909902516,3
"2510",1367,733.386065061744,3
"2511",1369,773.991443607846,3
"2512",1371,1011.75632187149,3
"2513",1373,844.275578976965,3
"2514",1375,650.324883669377,3
"2515",1377,425.994549025647,3
"2516",1379,792.763421275168,3
"2517",1381,465.356426693183,3
"2518",1383,604.88784210051,3
"2519",1385,947.042989946252,3
"2520",1387,288.452934223145,3
"2521",1389,772.018764772845,3
"2522",1391,450.024207065817,3
"2523",1393,1043.99880856146,3
"2524",1395,387.800766263669,3
"2525",1397,879.34303961222,3
"2526",1399,802.333654461738,3
"2527",1401,886.915614989345,3
"2528",1403,668.401658605711,3
"2529",1405,927.131744702997,3
"2530",1407,712.368148982035,3
"2531",1409,778.069370169092,3
"2532",1411,550.04809615205,3
"2533",1413,875.192006882293,3
"2534",1415,673.383137933188,3
"2535",1417,678.904194423019,3
"2536",1419,921.870285460219,3
"2537",1421,895.150412558228,3
"2538",1423,745.387349525747,3
"2539",1425,1023.61964224841,3
"2540",1427,840.389625748564,3
"2541",1429,322.020198395763,3
"2542",1431,822.335100402603,3
"2543",1433,915.084562969025,3
"2544",1435,633.526699728971,3
"2545",1437,692.79618754112,3
"2546",1439,522.773364780078,3
"2547",1441,791.388986763458,3
"2548",1443,677.208589728564,3
"2549",1445,643.902388311767,3
"2550",1447,637.646524174188,3
"2551",1449,901.541857999735,3
"2552",1451,1065.10755711177,3
"2553",1453,839.844728209875,3
"2554",1455,832.540557405927,3
"2555",1457,275.302371364053,3
"2556",1459,701.191677168036,3
"2557",1461,1004.98519431578,3
"2558",1463,486.683676847804,3
"2559",1465,584.450597206525,3
"2560",1467,880.345556237942,3
"2561",1469,719.393945103834,3
"2562",1471,893.726387896979,3
"2563",1473,735.192306621687,3
"2564",1475,1152.04742894206,3
"2565",1477,593.312960097937,3
"2566",1479,1088.47843020252,3
"2567",1481,481.681059878258,3
"2568",1483,491.189820246986,3
"2569",1485,899.079433268768,3
"2570",1487,617.310148015738,3
"2571",1489,650.506565912114,3
"2572",1491,812.661516361669,3
"2573",1493,775.913226519479,3
"2574",1495,842.86584308428,3
"2575",1497,1112.9932208382,3
"2576",1499,797.295972083039,3
"2577",1501,592.960283273796,3
"2578",1503,324.026305021694,3
"2579",1505,788.309331915895,3
"2580",1507,671.296082499834,3
"2581",1509,512.156717561287,3
"2582",1511,409.653900347175,3
"2583",1513,796.964145639143,3
"2584",1515,491.798680326614,3
"2585",1517,344.692376279992,3
"2586",1519,728.730062308001,3
"2587",1521,1025.72076003006,3
"2588",1523,375.188944622865,3
"2589",1525,647.2660033131,3
"2590",1527,901.016998991835,3
"2591",1529,430.63409830083,3
"2592",1531,748.598749282235,3
"2593",1533,489.444329527572,3
"2594",1535,252.064479209242,3
"2595",1537,659.343620004144,3
"2596",1539,584.85205590312,3
"2597",1541,665.63948592604,3
"2598",1543,780.861937371946,3
"2599",1545,915.461137471178,3
"2600",1547,439.721078540809,3
"2601",1549,597.391482309135,3
"2602",1551,439.105402426053,3
"2603",1553,667.456328298085,3
"2604",1555,588.380067055405,3
"2605",1557,689.809220099599,3
"2606",1559,797.57513376492,3
"2607",1561,725.611225712158,3
"2608",1563,355.170095460082,3
"2609",1565,947.10100561508,3
"2610",1567,615.71683274266,3
"2611",1569,421.588095117681,3
"2612",1571,458.913466887996,3
"2613",1573,681.388613463036,3
"2614",1575,762.962835706841,3
"2615",1577,1039.12033818389,3
"2616",1579,427.159245944574,3
"2617",1581,472.18928790158,3
"2618",1583,842.1603379082,3
"2619",1585,714.9994693907,3
"2620",1587,620.436444752469,3
"2621",1589,525.939692512638,3
"2622",1591,1093.64305773478,3
"2623",1593,586.002982169939,3
"2624",1595,605.358657286074,3
"2625",1597,963.965766321079,3
"2626",1599,623.37449705109,3
"2627",1601,1131.54143428748,3
"2628",1603,553.39408443561,3
"2629",1605,315.461018210867,3
"2630",1607,689.796428488227,3
"2631",1609,459.791967619852,3
"2632",1611,930.831843863975,3
"2633",1613,843.339019401575,3
"2634",1615,756.023010514949,3
"2635",1617,621.77231755887,3
"2636",1619,648.042016261226,3
"2637",1621,832.897817771746,3
"2638",1623,625.191899738963,3
"2639",1625,604.314512299824,3
"2640",1627,901.188526411931,3
"2641",1629,477.848905307341,3
"2642",1631,637.560726130679,3
"2643",1633,463.448181906024,3
"2644",1635,546.78060746637,3
"2645",1637,908.594653944058,3
"2646",1639,636.010486221473,3
"2647",1641,686.022751309881,3
"2648",1643,841.645335451985,3
"2649",1645,599.581700489467,3
"2650",1647,457.238243546124,3
"2651",1649,984.031821085223,3
"2652",1651,483.189269959347,3
"2653",1653,582.998622880639,3
"2654",1655,657.279457997544,3
"2655",1657,1006.55412423264,3
"2656",1659,632.802311440036,3
"2657",1661,421.111218982053,3
"2658",1663,372.350774287404,3
"2659",1665,465.208685394241,3
"2660",1667,784.015859724467,3
"2661",1669,189.226258089653,3
"2662",1671,1178.29285306683,3
"2663",1673,633.402956572473,3
"2664",1675,664.354711598531,3
"2665",1677,422.655387373715,3
"2666",1679,417.467885430532,3
"2667",1681,607.925785450529,3
"2668",1683,538.758677974978,3
"2669",1685,598.887922119311,3
"2670",1687,688.975184479952,3
"2671",1689,411.611255319507,3
"2672",1691,121.762780904188,3
"2673",1693,616.289910863836,3
"2674",1695,497.502075308717,3
"2675",1697,609.759482413618,3
"2676",1699,354.270507735584,3
"2677",1701,583.181280239243,3
"2678",1703,526.322170426439,3
"2679",1705,584.609616476856,3
"2680",1707,304.681171393089,3
"2681",1709,967.135668752499,3
"2682",1711,785.214237702132,3
"2683",1713,732.226017349718,3
"2684",1715,798.570226704816,3
"2685",1717,525.745608753682,3
"2686",1719,355.996918006134,3
"2687",1721,656.979799776944,3
"2688",1723,776.320549970674,3
